RMSE ACC MSR_Validate
0.00917705 0.98 0.0453626
0.00887847 0.98 0.0453784
0.0086017 0.98 0.0453667
0.00834364 0.98 0.0453562
0.134705 0.82 0.108188
0.102211 0.86 0.0985738
0.0900696 0.86 0.102991
0.0730096 0.86 0.0958798
0.0617566 0.86 0.0989665
0.0530994 0.86 0.094452
0.0486002 0.86 0.0957288
0.044381 0.86 0.0942836
0.0416633 0.86 0.0946947
0.0391233 0.86 0.0946655
0.036911 0.86 0.0950516
0.0348864 0.86 0.0952797
0.0328834 0.86 0.0956336
0.0310403 0.86 0.0961453
0.029315 0.86 0.0968229
0.0277196 0.86 0.0975377
0.0261003 0.88 0.0982568
0.0245924 0.88 0.0989632
0.0232355 0.88 0.0995172
0.0219628 0.88 0.100171
0.0208064 0.88 0.100791
0.0197814 0.88 0.101411
0.0188591 0.88 0.102011
0.0180444 0.88 0.102638
0.017269 0.88 0.103174
0.0165885 0.88 0.103693
0.0705571 0.87 0.0816514
0.0327208 0.86 0.0777136
0.0232345 0.86 0.0753247
0.017211 0.86 0.0752281
0.0144153 0.86 0.0747217
0.0125739 0.86 0.0743881
0.0112624 0.86 0.0742345
0.0102587 0.86 0.0740574
0.00947344 0.86 0.0739981
0.00882721 0.86 0.0738916
0.00827614 0.86 0.0738209
0.00777447 0.86 0.0737567
0.00733601 0.86 0.0737195
0.00696248 0.86 0.0736707
0.00661816 0.86 0.0735848
0.00632476 0.86 0.0734682
0.00606702 0.86 0.0734409
0.00582706 0.86 0.0734042
0.00559826 0.86 0.0733611
0.00539856 0.86 0.0732792
0.00521771 0.86 0.0732028
0.00502347 0.86 0.073116
0.00484797 0.86 0.0730273
0.00469254 0.86 0.0729085
0.00454735 0.86 0.0727503
0.00440796 0.86 0.0725886
0.0465833 0.79 0.111505
0.0341932 0.79 0.113159
0.0297423 0.79 0.114581
0.0263453 0.79 0.116005
0.0232023 0.79 0.117348
0.0216312 0.79 0.118592
0.020416 0.78 0.119874
0.0195232 0.78 0.121775
0.0186175 0.78 0.123901
0.017837 0.78 0.126165
0.0171376 0.78 0.12843
0.016395 0.78 0.130702
0.0155748 0.78 0.132715
0.0146682 0.78 0.134314
0.0137426 0.78 0.135464
0.0128939 0.78 0.136196
0.0121664 0.78 0.136599
0.0115689 0.78 0.136916
0.0110437 0.78 0.136878
0.0105992 0.78 0.136879
0.0101953 0.78 0.136639
0.00985102 0.78 0.136487
0.00951471 0.78 0.136278
0.00922015 0.78 0.135908
0.00895812 0.78 0.135653
0.0086964 0.78 0.135375
0.108417 0.91 0.058146
0.0568117 0.94 0.0538209
0.0444714 0.94 0.0544464
0.0380916 0.91 0.0559834
0.0356248 0.91 0.0560946
0.0315505 0.91 0.0569387
0.0303946 0.91 0.055598
0.0274347 0.91 0.0568466
0.0266694 0.91 0.0551517
0.0254294 0.91 0.0557528
0.0233639 0.91 0.0546018
0.022815 0.91 0.0554472
0.0204733 0.91 0.0541465
0.0204537 0.91 0.054766
0.0183304 0.91 0.0538482
0.0183817 0.91 0.0542069
0.0167826 0.91 0.0536747
0.0166241 0.91 0.0538236
0.0155224 0.91 0.0535442
0.0151273 0.91 0.0535887
0.0143474 0.91 0.0534574
0.0138475 0.91 0.0534554
0.0132054 0.91 0.0533873
0.0126982 0.91 0.0533275
0.0121826 0.91 0.0532691
0.0116931 0.91 0.053238
0.0531384 0.9 0.064299
0.0324019 0.87 0.0734736
0.0236536 0.87 0.0748506
0.019189 0.87 0.0757121
0.0174667 0.85 0.0769069
0.0165076 0.85 0.0775227
0.0157916 0.85 0.0773603
0.0141715 0.85 0.0774017
0.0127838 0.85 0.0773417
0.0118083 0.85 0.0772786
0.0109459 0.85 0.0773059
0.0102558 0.85 0.0774214
0.00965738 0.87 0.0775141
0.00912491 0.87 0.077613
0.00864797 0.87 0.0776621
0.00821124 0.87 0.0777133
0.00782404 0.87 0.0777684
0.00748016 0.87 0.0778232
0.00717046 0.87 0.0778776
0.0068995 0.87 0.0778401
0.00664128 0.87 0.0779186
0.00642887 0.87 0.0779005
0.00621178 0.87 0.0779101
0.00601619 0.87 0.0779205
0.00583234 0.87 0.0779406
0.00566287 0.87 0.0779642
0.0055055 0.87 0.0779896
0.0623546 0.94 0.0397741
0.0519139 0.94 0.037561
0.044563 0.94 0.0367871
0.036898 0.94 0.0364365
0.0295647 0.94 0.035881
0.0263157 0.94 0.035755
0.0241399 0.94 0.0357613
0.0223056 0.94 0.0359497
0.020174 0.94 0.0362014
0.0180096 0.94 0.0364817
0.0161792 0.94 0.0366646
0.0146483 0.94 0.0367882
0.0133997 0.94 0.0368727
0.0123755 0.94 0.036932
0.0115229 0.94 0.036975
0.0108023 0.94 0.0370023
0.0101819 0.94 0.0370162
0.00964218 0.94 0.0370256
0.00916833 0.94 0.0370325
0.00874851 0.94 0.0370093
0.00837354 0.94 0.0369715
0.00803632 0.94 0.036936
0.00774261 0.94 0.0368803
0.00747879 0.94 0.036831
0.00723783 0.94 0.0367865
0.00701631 0.94 0.0367458
0.0426143 0.96 0.0551006
0.022977 0.96 0.0552349
0.0144174 0.96 0.0571746
0.0134076 0.94 0.0601486
0.0146059 0.94 0.0618346
0.0146778 0.94 0.0630286
0.0137979 0.94 0.0647573
0.0142169 0.94 0.0656172
0.0123732 0.94 0.0675965
0.012872 0.94 0.0680512
0.0106389 0.94 0.0697878
0.0111601 0.94 0.0698456
0.00936878 0.94 0.0711167
0.00962172 0.94 0.0710942
0.00837896 0.94 0.0719336
0.00833256 0.94 0.0719882
0.00754914 0.94 0.0724916
0.00732146 0.94 0.0726679
0.00681945 0.94 0.0729963
0.0065247 0.94 0.0731914
0.00618879 0.94 0.0734086
0.00591482 0.94 0.073584
0.00565712 0.94 0.0737453
0.00542758 0.94 0.0738877
0.00521821 0.94 0.0740154
0.00502747 0.94 0.0741293
0.0929643 0.84 0.0806442
0.0832909 0.82 0.0839223
0.0774129 0.82 0.0883725
0.0702779 0.82 0.0921553
0.0659433 0.82 0.0949556
0.0615423 0.82 0.0965695
0.0561638 0.82 0.098027
0.0520969 0.82 0.0988641
0.0478485 0.82 0.100025
0.0454704 0.82 0.0994097
0.0419983 0.82 0.0995741
0.041475 0.82 0.0990926
0.0381947 0.82 0.0994309
0.0378798 0.82 0.0988311
0.0343838 0.82 0.0990661
0.0332156 0.82 0.0985913
0.0309986 0.82 0.0985028
0.0295875 0.82 0.0981709
0.028147 0.82 0.0970864
0.0270686 0.82 0.0973904
0.0260818 0.82 0.0971678
0.0252265 0.82 0.0962071
0.0245069 0.82 0.0966246
0.0241177 0.82 0.0957797
0.0234001 0.82 0.0961013
0.0228969 0.82 0.0953109
0.0802961 0.86 0.0658262
0.0600641 0.87 0.066318
0.038849 0.87 0.0660183
0.0279303 0.87 0.0651829
0.0225204 0.84 0.0645228
0.0188477 0.84 0.0639962
0.0162597 0.88 0.0636064
0.0143934 0.88 0.0632907
0.0129783 0.88 0.0630224
0.0118634 0.88 0.0627865
0.0109347 0.88 0.062464
0.0100157 0.88 0.0621902
0.00930126 0.88 0.0619488
0.00871493 0.88 0.0617306
0.00821965 0.88 0.0615307
0.00779323 0.88 0.0613457
0.00742085 0.88 0.0611729
0.00709201 0.88 0.0610111
0.00679888 0.88 0.0608582
0.0065355 0.88 0.0607124
0.00629721 0.88 0.0605689
0.00608083 0.88 0.0604312
0.00588335 0.89 0.0602448
0.00570092 0.89 0.0600532
0.00553161 0.89 0.0598668
0.00537516 0.89 0.0596896
0.0736934 0.87 0.066385
0.0584882 0.87 0.0669437
0.0540648 0.87 0.0678194
0.0506662 0.87 0.0689454
0.0475878 0.87 0.0707849
0.0450702 0.87 0.0736136
0.0427511 0.87 0.0770235
0.0407102 0.84 0.0811716
0.0369743 0.84 0.0838367
0.0302548 0.84 0.0838161
0.0269961 0.84 0.0839154
0.0240547 0.84 0.0842109
0.0221983 0.84 0.0844506
0.0207348 0.84 0.084618
0.0194722 0.84 0.0847257
0.0183595 0.84 0.0847864
0.0173612 0.84 0.0847973
0.0164497 0.84 0.084787
0.0156246 0.84 0.0847712
0.014878 0.84 0.084735
0.0142005 0.84 0.0846923
0.0135871 0.84 0.0846296
0.0130297 0.84 0.0845725
0.0125199 0.84 0.0845108
0.0120538 0.84 0.0844503
0.0116251 0.84 0.0843975
0.0979111 0.94 0.0493602
0.0795254 0.94 0.0496685
0.0698662 0.94 0.0505551
0.0623311 0.9 0.0519007
0.0591005 0.9 0.0533533
0.0554508 0.9 0.0539621
0.0525521 0.9 0.0544057
0.0504887 0.88 0.0545521
0.0492133 0.88 0.054814
0.047816 0.88 0.0548493
0.046587 0.88 0.0550127
0.0451014 0.88 0.0552002
0.043386 0.89 0.0554192
0.0415445 0.89 0.0556785
0.0396844 0.89 0.0559342
0.0379262 0.89 0.056228
0.0363056 0.89 0.0565984
0.0347285 0.89 0.057038
0.0332797 0.89 0.0575905
0.0319131 0.89 0.0581935
0.0306679 0.89 0.0588703
0.0294938 0.91 0.0595503
0.028395 0.91 0.0602271
0.0274048 0.91 0.0609358
0.0265169 0.91 0.0614794
0.0256281 0.91 0.0621281
0.0667757 0.84 0.102184
0.0466185 0.86 0.0945166
0.0346206 0.86 0.0902317
0.0269963 0.87 0.0872826
0.021048 0.91 0.0852317
0.0168833 0.91 0.0837396
0.0140973 0.91 0.0825682
0.0121665 0.91 0.0816248
0.0107731 0.91 0.0808465
0.00973247 0.91 0.0801938
0.00890198 0.91 0.0796387
0.00822275 0.91 0.0791659
0.0076556 0.91 0.0787608
0.00717436 0.91 0.0784121
0.00676047 0.91 0.0781114
0.00640047 0.91 0.0778492
0.00608557 0.91 0.0776207
0.00580651 0.91 0.0774206
0.00555877 0.91 0.0772472
0.00533692 0.91 0.0770938
0.00513608 0.91 0.0769577
0.00495334 0.91 0.0768368
0.00478627 0.91 0.0767291
0.0046329 0.91 0.0766331
0.00449155 0.91 0.0765473
0.00436083 0.91 0.0764816
0.00423955 0.91 0.0764242
0.136184 0.78 0.0998215
0.0923165 0.78 0.099432
0.0768868 0.8 0.0989858
0.0579895 0.77 0.0982984
0.044817 0.77 0.0973756
0.0342892 0.77 0.0965585
0.0286049 0.77 0.0954881
0.0241801 0.77 0.094722
0.0209068 0.77 0.0941016
0.0183935 0.77 0.0936293
0.0164391 0.77 0.0932479
0.0147024 0.77 0.0929319
0.0130733 0.77 0.0928207
0.0119972 0.77 0.0927629
0.0111528 0.77 0.0927298
0.0104593 0.77 0.0927108
0.00986165 0.77 0.0926946
0.00934772 0.85 0.0926529
0.00889821 0.85 0.0926279
0.00849651 0.85 0.0926047
0.00810196 0.85 0.0924247
0.00758962 0.85 0.0922853
0.00717211 0.85 0.0921681
0.00682114 0.85 0.0920613
0.00651656 0.85 0.0919725
0.0062474 0.85 0.0918983
0.0774642 0.87 0.0736474
0.0383155 0.87 0.0712657
0.0306248 0.87 0.0702325
0.0266401 0.87 0.0700756
0.0241537 0.87 0.0700232
0.0213502 0.88 0.069903
0.0182201 0.88 0.0693934
0.0157885 0.88 0.0690399
0.0140975 0.88 0.0689634
0.012721 0.91 0.068975
0.011651 0.91 0.0690999
0.0108393 0.91 0.0692614
0.0101777 0.91 0.0695364
0.00954907 0.91 0.0698087
0.00904919 0.91 0.0701293
0.00865002 0.91 0.0703553
0.0082928 0.91 0.0705594
0.00797537 0.91 0.070802
0.00769138 0.91 0.0709665
0.00742756 0.91 0.0711695
0.00719036 0.91 0.0713036
0.0069653 0.91 0.0714263
0.00675746 0.91 0.0715873
0.00656674 0.91 0.0716875
0.00638434 0.91 0.0718249
0.0643729 0.88 0.0779466
0.055168 0.87 0.0761321
0.0454794 0.87 0.0774023
0.0382772 0.84 0.0786249
0.0345915 0.84 0.0799027
0.0318601 0.84 0.0811956
0.0295894 0.84 0.0823352
0.0275884 0.84 0.0833716
0.0259385 0.84 0.0845665
0.0244532 0.84 0.0856306
0.0232268 0.84 0.0866687
0.0221205 0.84 0.0876131
0.0211184 0.84 0.0884861
0.0202043 0.84 0.0893246
0.0193695 0.84 0.0900955
0.0186146 0.84 0.0908228
0.0179065 0.84 0.0914537
0.0172551 0.84 0.0920018
0.0166576 0.84 0.092493
0.0161122 0.79 0.0929568
0.015614 0.79 0.0934272
0.0151595 0.79 0.0938765
0.0147397 0.79 0.0943082
0.0143493 0.79 0.0947213
0.0139769 0.79 0.0951232
0.0136289 0.79 0.0955132
0.113189 0.82 0.104199
0.0939736 0.82 0.101505
0.0796601 0.81 0.102894
0.0661692 0.82 0.101275
0.0696423 0.82 0.103517
0.0579052 0.82 0.0987081
0.0611141 0.82 0.103093
0.0491033 0.82 0.0977988
0.0499677 0.82 0.101175
0.0453586 0.82 0.0989089
0.0402285 0.82 0.100096
0.0377942 0.82 0.0999673
0.0355014 0.82 0.0980705
0.0335227 0.82 0.10023
0.0323937 0.82 0.0981535
0.0320352 0.82 0.100138
0.0307314 0.82 0.0977043
0.0302299 0.8 0.0997363
0.0283211 0.8 0.0972478
0.0263313 0.8 0.0977335
0.0251364 0.8 0.0972562
0.0245095 0.8 0.0971044
0.0237077 0.8 0.0964701
0.0231106 0.8 0.096327
0.0224551 0.8 0.0957443
0.0218932 0.8 0.0955393
0.0686852 0.94 0.056644
0.057307 0.93 0.0557903
0.0516961 0.91 0.0562604
0.0458374 0.9 0.05728
0.0409034 0.9 0.0589946
0.0372709 0.9 0.0607661
0.0335597 0.9 0.0623254
0.0303509 0.89 0.0636999
0.0278162 0.89 0.0651399
0.0258897 0.89 0.0661768
0.0244297 0.88 0.0671672
0.0232231 0.88 0.0681967
0.0222218 0.88 0.0690143
0.0212962 0.88 0.0696807
0.0204551 0.88 0.0702877
0.0194799 0.88 0.0708412
0.0185567 0.88 0.0713288
0.0177502 0.88 0.0718456
0.0170252 0.88 0.0721551
0.0163288 0.88 0.0724
0.0156784 0.88 0.0725984
0.0150864 0.88 0.0727546
0.0145538 0.88 0.0729939
0.0140712 0.89 0.0730724
0.0136169 0.89 0.073123
0.0132332 0.89 0.0726692
0.105639 0.88 0.0687321
0.0557621 0.92 0.073112
0.0438546 0.92 0.0759813
0.0397396 0.92 0.0778921
0.0357684 0.9 0.0794618
0.0316679 0.9 0.0803657
0.0276526 0.9 0.0809323
0.0242809 0.9 0.0811898
0.0217351 0.9 0.0813969
0.0196216 0.9 0.0815292
0.018066 0.9 0.081546
0.0166601 0.91 0.0815849
0.01558 0.91 0.0815491
0.0145848 0.91 0.0815061
0.013784 0.91 0.0813916
0.0131423 0.91 0.0812587
0.0125147 0.91 0.0811614
0.0120097 0.91 0.0810115
0.0115072 0.91 0.0808872
0.0110835 0.91 0.0807001
0.0106636 0.91 0.080511
0.0102768 0.91 0.0803592
0.00994986 0.93 0.0801776
0.00962039 0.93 0.080015
0.00930986 0.93 0.0798934
0.00904835 0.93 0.0797474
0.0725751 0.78 0.100435
0.0473386 0.78 0.0997484
0.0429216 0.78 0.100476
0.0386804 0.8 0.102123
0.0293657 0.8 0.103586
0.023767 0.8 0.103601
0.021852 0.8 0.103473
0.0205812 0.8 0.103321
0.0194669 0.8 0.103224
0.0183133 0.8 0.103207
0.0170984 0.8 0.103258
0.0159 0.8 0.103353
0.0148016 0.8 0.103465
0.0138388 0.8 0.103571
0.0130078 0.8 0.103666
0.0122911 0.8 0.103746
0.0116716 0.79 0.103815
0.0111399 0.79 0.10387
0.0106712 0.79 0.103917
0.0102609 0.79 0.103954
0.00987614 0.79 0.103985
0.00953811 0.79 0.104011
0.00922629 0.79 0.104035
0.00894647 0.79 0.104049
0.0086915 0.77 0.10406
0.0084472 0.77 0.104071
0.100174 0.9 0.0774358
0.0797306 0.88 0.0817208
0.0588037 0.88 0.0820744
0.0479372 0.88 0.0831195
0.0428492 0.88 0.0835181
0.0396202 0.88 0.0836983
0.0370065 0.88 0.0844209
0.034888 0.88 0.0853854
0.0331756 0.88 0.0866691
0.0317259 0.88 0.0882431
0.030491 0.88 0.0899929
0.0293609 0.88 0.0916934
0.0282715 0.88 0.0932698
0.0272366 0.88 0.0944692
0.0261373 0.88 0.0954429
0.0250661 0.88 0.0962952
0.0240565 0.88 0.0968953
0.0230154 0.88 0.0974031
0.0220504 0.88 0.0977181
0.0210964 0.88 0.0980076
0.0202271 0.88 0.098139
0.0193637 0.88 0.098274
0.0185717 0.88 0.0982899
0.01779 0.88 0.0983342
0.0170841 0.88 0.0983258
0.0164333 0.88 0.0983334
0.0868506 0.8 0.106602
0.0661449 0.8 0.103251
0.0528362 0.8 0.101818
0.044713 0.8 0.101058
0.0369377 0.8 0.100175
0.0296197 0.8 0.0996859
0.025152 0.78 0.0992117
0.0222841 0.78 0.0988976
0.0201434 0.78 0.0986155
0.0184944 0.78 0.0983378
0.0172545 0.78 0.0981345
0.0161782 0.78 0.0979504
0.015274 0.78 0.097779
0.0144962 0.78 0.0976215
0.0138192 0.78 0.0974738
0.01323 0.78 0.0973423
0.0126918 0.78 0.0972189
0.012211 0.78 0.0971404
0.011797 0.78 0.0970261
0.011429 0.78 0.0969276
0.0110699 0.78 0.0968659
0.0107349 0.78 0.0967777
0.0104288 0.78 0.0967204
0.0101422 0.78 0.0966384
0.00988674 0.78 0.0965702
0.00962202 0.78 0.0964968
0.101187 0.86 0.0807515
0.0547581 0.86 0.0768292
0.0462753 0.86 0.0749094
0.0397773 0.85 0.0759456
0.0372048 0.85 0.0768571
0.0309252 0.85 0.078179
0.0263288 0.83 0.0797364
0.0247476 0.83 0.0837293
0.0230714 0.83 0.0879863
0.0215213 0.83 0.0949874
0.0191718 0.83 0.10154
0.0165396 0.8 0.1025
0.0144971 0.8 0.102723
0.013044 0.8 0.102721
0.0119351 0.8 0.102739
0.0110187 0.8 0.10272
0.0102746 0.8 0.102661
0.00966319 0.8 0.102597
0.00914631 0.77 0.102535
0.00869932 0.77 0.102475
0.00830599 0.77 0.102421
0.00795675 0.77 0.102407
0.00764369 0.77 0.102403
0.00736095 0.77 0.102402
0.00710401 0.77 0.102403
0.00686929 0.77 0.102406
0.0804886 0.88 0.0757905
0.0439502 0.87 0.0752483
0.0395765 0.86 0.0751621
0.0310099 0.87 0.0741136
0.0232089 0.87 0.0735201
0.0179541 0.88 0.073072
0.0150577 0.88 0.0727531
0.0131953 0.88 0.0724893
0.0118295 0.85 0.0722648
0.0107727 0.85 0.0720581
0.00992358 0.85 0.0718763
0.00922013 0.85 0.0717037
0.00864996 0.85 0.0715055
0.00812151 0.85 0.0713186
0.00766614 0.85 0.0711811
0.00728537 0.85 0.0710339
0.00693505 0.85 0.0709102
0.00663098 0.85 0.070794
0.00636353 0.85 0.0706624
0.00610967 0.85 0.0705399
0.00588558 0.85 0.0704414
0.00568255 0.85 0.0703253
0.00548894 0.85 0.070231
0.00532827 0.85 0.0701137
0.0580791 0.84 0.0831289
0.0255464 0.84 0.0822263
0.0174998 0.82 0.0817666
0.0136221 0.82 0.0814586
0.0116742 0.82 0.0812402
0.0103865 0.82 0.0810751
0.00949137 0.82 0.0809349
0.00877734 0.82 0.0808132
0.00820143 0.82 0.0807092
0.00768958 0.82 0.0806126
0.00726438 0.82 0.0805259
0.00689497 0.82 0.080451
0.00657061 0.82 0.0803852
0.00628323 0.82 0.0803262
0.00602659 0.82 0.0802731
0.00579693 0.82 0.0802273
0.00558656 0.82 0.0801829
0.0054058 0.82 0.0801398
0.00524712 0.82 0.0801006
0.00510049 0.82 0.0800648
0.00496447 0.82 0.0800321
0.00483786 0.82 0.0800021
0.00472419 0.82 0.0799765
0.00460868 0.82 0.0799511
0.00450485 0.82 0.0799277
0.00440717 0.82 0.0799052
0.072112 0.93 0.0507131
0.0477245 0.92 0.0509036
0.0379961 0.92 0.0509638
0.033031 0.92 0.0512623
0.0294886 0.92 0.0516318
0.0268653 0.92 0.05199
0.0248278 0.92 0.0523256
0.0231978 0.92 0.0527233
0.0218333 0.92 0.0531095
0.0206926 0.92 0.0534217
0.0197005 0.92 0.0537208
0.0188529 0.92 0.0539826
0.0180961 0.92 0.054231
0.0174413 0.92 0.0543563
0.0168433 0.92 0.0544762
0.0163045 0.92 0.0545936
0.0158222 0.92 0.0546876
0.0153722 0.92 0.0547901
0.014958 0.92 0.0548786
0.0145575 0.92 0.0549817
0.0141893 0.92 0.0550782
0.0138324 0.92 0.0551765
0.0134977 0.92 0.0552692
0.0131699 0.92 0.0553883
0.0128635 0.92 0.0555058
0.0125447 0.92 0.0556145
0.0356203 0.83 0.0987418
0.0311156 0.83 0.102104
0.0272493 0.83 0.104342
0.0248942 0.8 0.106044
0.022638 0.8 0.107723
0.0191939 0.8 0.109461
0.0137715 0.8 0.110565
0.0113244 0.8 0.111192
0.0100216 0.8 0.111652
0.00916451 0.8 0.112074
0.00855283 0.8 0.112387
0.00808009 0.8 0.112693
0.00763172 0.8 0.112933
0.00727482 0.8 0.113142
0.0069826 0.8 0.113334
0.00673658 0.8 0.113489
0.0065253 0.8 0.113627
0.00634053 0.8 0.113749
0.00617751 0.8 0.113858
0.00603238 0.8 0.113955
0.00590205 0.8 0.114043
0.00578382 0.8 0.114111
0.00567577 0.8 0.114165
0.00557636 0.8 0.114211
0.00548438 0.8 0.11425
0.117009 0.84 0.0832461
0.0950428 0.81 0.0872856
0.0724333 0.81 0.091286
0.0590156 0.81 0.0942322
0.0523782 0.81 0.096819
0.0480613 0.81 0.0991819
0.0449272 0.81 0.101316
0.0423439 0.79 0.103191
0.0400581 0.79 0.104774
0.0379746 0.79 0.1061
0.0360326 0.79 0.107043
0.0342112 0.79 0.107692
0.032533 0.79 0.108073
0.0310082 0.79 0.108484
0.029626 0.79 0.108486
0.0283647 0.79 0.108591
0.0271843 0.79 0.108524
0.0260769 0.79 0.108258
0.0250756 0.79 0.108157
0.0241459 0.79 0.108
0.0232845 0.79 0.107631
0.022458 0.79 0.107487
0.0216852 0.79 0.107173
0.0209739 0.79 0.107043
0.020319 0.79 0.106737
0.0197226 0.79 0.106577
0.160984 0.84 0.0871551
0.101139 0.8 0.0884281
0.0811602 0.8 0.0893891
0.0724158 0.84 0.0892577
0.0622679 0.8 0.0898642
0.0537043 0.8 0.0905306
0.0450909 0.8 0.0909045
0.0410028 0.8 0.0908189
0.0380229 0.8 0.0911592
0.0356466 0.8 0.0912414
0.0337755 0.8 0.0917832
0.0318327 0.8 0.0919726
0.0307177 0.8 0.091901
0.0296923 0.8 0.0923066
0.0286145 0.8 0.092572
0.0277333 0.8 0.0927861
0.0270846 0.8 0.0925856
0.026442 0.8 0.0928331
0.0254298 0.8 0.0930553
0.0247971 0.84 0.0931541
0.0239755 0.84 0.0929012
0.0234979 0.84 0.0928579
0.0229048 0.84 0.0931415
0.0223743 0.84 0.093344
0.0218605 0.84 0.0931803
0.0212462 0.84 0.0934516
0.0991024 0.9 0.051458
0.0743539 0.91 0.0522172
0.0572132 0.91 0.0527963
0.0445875 0.91 0.0518314
0.03872 0.91 0.0516663
0.0350617 0.91 0.0512308
0.0333282 0.91 0.050808
0.032224 0.91 0.0504474
0.0312422 0.91 0.0501906
0.0301101 0.91 0.050193
0.028497 0.91 0.0502683
0.0267101 0.91 0.050492
0.0250565 0.91 0.0507974
0.0236041 0.9 0.0510992
0.0222798 0.9 0.0514554
0.0210432 0.9 0.0518495
0.0198901 0.9 0.0523993
0.0188247 0.9 0.0527887
0.0177837 0.9 0.05328
0.0168262 0.9 0.0535643
0.0159446 0.9 0.0539139
0.0151376 0.9 0.0541865
0.0144049 0.9 0.0542549
0.0137375 0.9 0.0543882
0.0131323 0.9 0.054468
0.0126003 0.9 0.0545522
0.0437299 0.88 0.0737179
0.0363468 0.88 0.0715321
0.0326325 0.88 0.0694922
0.0306418 0.88 0.0682792
0.0266213 0.88 0.0673969
0.0177295 0.88 0.0652829
0.0141327 0.88 0.0638339
0.0118504 0.88 0.0626779
0.0102676 0.88 0.0617054
0.00910285 0.88 0.0608633
0.00820783 0.89 0.0601214
0.00749741 0.89 0.0594638
0.00692081 0.89 0.0588703
0.00643897 0.89 0.0583258
0.0060236 0.89 0.0578229
0.00566643 0.89 0.0573498
0.00535564 0.89 0.0569066
0.00508246 0.89 0.0564965
0.00484013 0.89 0.0561098
0.00462359 0.89 0.0557427
0.00442881 0.89 0.0553929
0.00425089 0.89 0.0550589
0.0040846 0.89 0.0547389
0.00393336 0.89 0.0544315
0.00379515 0.92 0.0541268
0.00366825 0.92 0.0538419
0.0807134 0.75 0.111996
0.0467756 0.79 0.106814
0.0261583 0.79 0.104957
0.019303 0.79 0.104347
0.0155841 0.79 0.104541
0.0136661 0.79 0.10477
0.012359 0.79 0.10499
0.0113751 0.79 0.105109
0.010594 0.79 0.105214
0.00993513 0.79 0.105315
0.0093782 0.79 0.10533
0.00890207 0.79 0.105282
0.00848618 0.79 0.105231
0.00811717 0.79 0.105177
0.0077832 0.79 0.105097
0.00747629 0.79 0.105021
0.00719666 0.79 0.10495
0.00694023 0.79 0.104882
0.00670275 0.79 0.10482
0.00647784 0.79 0.104759
0.00626873 0.79 0.104682
0.00607313 0.79 0.104619
0.00588928 0.79 0.104546
0.00571719 0.79 0.104475
0.00555533 0.79 0.104408
0.00540338 0.79 0.10435
0.00526137 0.79 0.104325
0.0379067 0.9 0.0520727
0.0285101 0.91 0.0492215
0.0234236 0.92 0.0468563
0.0199713 0.93 0.0479348
0.0178695 0.93 0.0488944
0.0159519 0.93 0.04952
0.0146558 0.93 0.04997
0.0137046 0.87 0.0502681
0.0128155 0.87 0.0505642
0.0120899 0.87 0.0508312
0.0114586 0.87 0.0510604
0.0108927 0.87 0.0512497
0.0103784 0.87 0.0514008
0.00990904 0.86 0.0515191
0.00946892 0.86 0.051605
0.00905088 0.86 0.0516616
0.00867118 0.86 0.0516946
0.00832477 0.86 0.0517047
0.00800769 0.86 0.0516956
0.00771659 0.86 0.0516719
0.00744856 0.86 0.0516373
0.00720109 0.86 0.0515934
0.00697196 0.86 0.0515381
0.00675923 0.86 0.0514762
0.00656122 0.86 0.0514088
0.00637644 0.86 0.0513367
0.0615208 0.8 0.088734
0.0443552 0.8 0.0900655
0.0341052 0.79 0.0946134
0.0282758 0.8 0.0964989
0.0226986 0.8 0.0981945
0.0182973 0.8 0.099399
0.0146501 0.8 0.100279
0.01248 0.8 0.100939
0.0110758 0.8 0.101467
0.0100695 0.8 0.101887
0.00937084 0.8 0.102288
0.00879441 0.8 0.102671
0.00830308 0.8 0.103024
0.00787601 0.8 0.103367
0.00750011 0.8 0.103697
0.00716562 0.8 0.104007
0.00686464 0.8 0.104315
0.00659232 0.8 0.104592
0.00634418 0.8 0.104851
0.00611681 0.8 0.105089
0.00590747 0.8 0.105317
0.00571392 0.8 0.105537
0.00553428 0.8 0.10575
0.00536697 0.8 0.105961
0.00521029 0.76 0.106161
0.00506355 0.76 0.106355
0.121124 0.83 0.0826517
0.0754857 0.82 0.0893779
0.0544259 0.78 0.0938739
0.0471795 0.77 0.0958625
0.041852 0.77 0.0965318
0.0375187 0.77 0.0968193
0.0337442 0.77 0.0972809
0.0302789 0.77 0.0972183
0.0270059 0.77 0.0970686
0.024475 0.77 0.0969355
0.0225817 0.77 0.0969593
0.0210831 0.77 0.0967833
0.0197766 0.77 0.0966476
0.0186876 0.77 0.0965113
0.0178289 0.77 0.0965164
0.0170346 0.77 0.0963799
0.0163266 0.77 0.0962461
0.0157203 0.77 0.0962149
0.0151679 0.77 0.0961047
0.0146057 0.77 0.0959908
0.0141023 0.77 0.0959538
0.0136646 0.77 0.0958461
0.0132433 0.77 0.0957361
0.0128558 0.77 0.0956323
0.0125134 0.77 0.0955932
0.0121798 0.77 0.0954861
0.0688703 0.83 0.0886202
0.0512438 0.83 0.0895957
0.0383889 0.86 0.0906455
0.0315312 0.86 0.0911441
0.0279578 0.86 0.0914221
0.0254295 0.86 0.0916725
0.0233765 0.86 0.0917855
